QTPy channel,Samples averaged,ADC code,QTPy identifier
AI3,20,59810.1,24ec4a1dc2b8
AI4,20,59764.5,24ec4a1dc2b8
AI5,20,59769.4,24ec4a1dc2b8
AI6,20,59706.8,24ec4a1dc2b8
AI7,20,59868.6,24ec4a1dc2b8
AI0,50,59927.5,24ec4a1dc2b8
AI1,50,59970.5,24ec4a1dc2b8
AI2,50,59810.7,24ec4a1dc2b8
AI3,50,59732.0,24ec4a1dc2b8
AI4,50,59743.5,24ec4a1dc2b8
AI5,50,59797.3,24ec4a1dc2b8
AI6,50,59747.6,24ec4a1dc2b8
AI7,50,59945.8,24ec4a1dc2b8
AI0,100,59944.6,24ec4a1dc2b8
AI1,100,59907.9,24ec4a1dc2b8
AI2,100,59800.8,24ec4a1dc2b8
AI3,100,59748.4,24ec4a1dc2b8
AI4,100,59802.3,24ec4a1dc2b8
AI5,100,59781.7,24ec4a1dc2b8
AI6,100,59786.3,24ec4a1dc2b8
AI7,100,59932.9,24ec4a1dc2b8
AI0,200,59941.1,24ec4a1dc2b8
AI1,200,59934.2,24ec4a1dc2b8
AI2,200,59756.6,24ec4a1dc2b8
AI3,200,59784.4,24ec4a1dc2b8
AI4,200,59763.5,24ec4a1dc2b8
AI5,200,59766.5,24ec4a1dc2b8
AI6,200,59779.8,24ec4a1dc2b8
AI7,200,59952.9,24ec4a1dc2b8
AI0,500,59945.4,24ec4a1dc2b8
AI1,500,59929.0,24ec4a1dc2b8
AI2,500,59767.9,24ec4a1dc2b8
AI3,500,59737.6,24ec4a1dc2b8
AI4,500,59765.4,24ec4a1dc2b8
AI5,500,59766.2,24ec4a1dc2b8
AI6,500,59771.3,24ec4a1dc2b8
AI7,500,59932.4,24ec4a1dc2b8
AI0,1000,59933.7,24ec4a1dc2b8
AI1,1000,59928.1,24ec4a1dc2b8
AI2,1000,59759.9,24ec4a1dc2b8
AI3,1000,59753.0,24ec4a1dc2b8
AI4,1000,59750.4,24ec4a1dc2b8
AI5,1000,59760.3,24ec4a1dc2b8
AI6,1000,59761.7,24ec4a1dc2b8
AI7,1000,59928.0,24ec4a1dc2b8
AI0,2000,59933.4,24ec4a1dc2b8
AI1,2000,59934.4,24ec4a1dc2b8
AI2,2000,59748.3,24ec4a1dc2b8
AI3,2000,59756.2,24ec4a1dc2b8
AI4,2000,59770.7,24ec4a1dc2b8
AI5,2000,59772.1,24ec4a1dc2b8
AI6,2000,59774.3,24ec4a1dc2b8
AI7,2000,59938.5,24ec4a1dc2b8
AI0,1,59974.0,24ec4a1dc2b8
AI1,1,59597.0,24ec4a1dc2b8
AI2,1,59914.0,24ec4a1dc2b8
AI3,1,59736.0,24ec4a1dc2b8
AI4,1,60192.0,24ec4a1dc2b8
AI5,1,59636.0,24ec4a1dc2b8
AI6,1,59815.0,24ec4a1dc2b8
AI7,1,59676.0,24ec4a1dc2b8
AI0,10,59950.1,24ec4a1dc2b8
AI1,10,59912.2,24ec4a1dc2b8
AI2,10,59888.6,24ec4a1dc2b8
AI3,10,59811.0,24ec4a1dc2b8
AI4,10,59735.6,24ec4a1dc2b8
AI5,10,59749.5,24ec4a1dc2b8
AI6,10,59803.2,24ec4a1dc2b8
AI7,10,59912.3,24ec4a1dc2b8
AI0,20,59900.6,24ec4a1dc2b8
AI1,20,59926.3,24ec4a1dc2b8
AI2,20,59639.3,24ec4a1dc2b8
AI3,20,59821.0,24ec4a1dc2b8
AI4,20,59776.3,24ec4a1dc2b8
AI5,20,59807.1,24ec4a1dc2b8
AI6,20,59762.4,24ec4a1dc2b8
AI7,20,59913.3,24ec4a1dc2b8
AI0,50,59937.1,24ec4a1dc2b8
AI1,50,59930.3,24ec4a1dc2b8
AI2,50,59769.8,24ec4a1dc2b8
AI3,50,59788.9,24ec4a1dc2b8
AI4,50,59751.5,24ec4a1dc2b8
AI5,50,59798.4,24ec4a1dc2b8
AI6,50,59861.1,24ec4a1dc2b8
AI7,50,59922.8,24ec4a1dc2b8
AI0,100,59923.1,24ec4a1dc2b8
AI1,100,59924.4,24ec4a1dc2b8
AI2,100,59760.9,24ec4a1dc2b8
AI3,100,59727.7,24ec4a1dc2b8
AI4,100,59743.6,24ec4a1dc2b8
AI5,100,59767.6,24ec4a1dc2b8
AI6,100,59774.4,24ec4a1dc2b8
AI7,100,59944.4,24ec4a1dc2b8
AI0,200,59948.1,24ec4a1dc2b8
AI1,200,59947.8,24ec4a1dc2b8
AI2,200,59763.1,24ec4a1dc2b8
AI3,200,59762.9,24ec4a1dc2b8
AI4,200,59749.2,24ec4a1dc2b8
AI5,200,59746.3,24ec4a1dc2b8
AI6,200,59769.2,24ec4a1dc2b8
AI7,200,59926.5,24ec4a1dc2b8
AI0,500,59937.6,24ec4a1dc2b8
AI1,500,59923.0,24ec4a1dc2b8
AI2,500,59757.9,24ec4a1dc2b8
AI3,500,59772.9,24ec4a1dc2b8
AI4,500,59761.5,24ec4a1dc2b8
AI5,500,59781.3,24ec4a1dc2b8
AI6,500,59767.7,24ec4a1dc2b8
AI7,500,59943.1,24ec4a1dc2b8
AI0,1000,59942.6,24ec4a1dc2b8
AI1,1000,59931.8,24ec4a1dc2b8
AI2,1000,59755.5,24ec4a1dc2b8
AI3,1000,59762.9,24ec4a1dc2b8
AI4,1000,59746.4,24ec4a1dc2b8
AI5,1000,59757.6,24ec4a1dc2b8
AI6,1000,59765.7,24ec4a1dc2b8
AI7,1000,59927.0,24ec4a1dc2b8
AI0,2000,59931.3,24ec4a1dc2b8
AI1,2000,59934.3,24ec4a1dc2b8
AI2,2000,59768.2,24ec4a1dc2b8
AI3,2000,59764.3,24ec4a1dc2b8
AI4,2000,59750.0,24ec4a1dc2b8
AI5,2000,59766.5,24ec4a1dc2b8
AI6,2000,59763.1,24ec4a1dc2b8
AI7,2000,59930.9,24ec4a1dc2b8
AI0,1,59835.0,24ec4a1dc2b8
AI1,1,59914.0,24ec4a1dc2b8
AI2,1,60014.0,24ec4a1dc2b8
AI3,1,59795.0,24ec4a1dc2b8
AI4,1,59934.0,24ec4a1dc2b8
AI5,1,59875.0,24ec4a1dc2b8
AI6,1,59815.0,24ec4a1dc2b8
AI7,1,59775.0,24ec4a1dc2b8
AI0,10,59960.1,24ec4a1dc2b8
AI1,10,59896.5,24ec4a1dc2b8
AI2,10,59854.8,24ec4a1dc2b8
AI3,10,59699.9,24ec4a1dc2b8
AI4,10,59832.8,24ec4a1dc2b8
AI5,10,59755.6,24ec4a1dc2b8
AI6,10,59801.2,24ec4a1dc2b8
AI7,10,59878.7,24ec4a1dc2b8
AI0,20,59971.9,24ec4a1dc2b8
AI1,20,59917.4,24ec4a1dc2b8
AI2,20,59705.9,24ec4a1dc2b8
AI3,20,59753.6,24ec4a1dc2b8
AI4,20,59761.4,24ec4a1dc2b8
AI5,20,59732.7,24ec4a1dc2b8
AI6,20,59745.4,24ec4a1dc2b8
AI7,20,59915.5,24ec4a1dc2b8
AI0,50,59933.0,24ec4a1dc2b8
AI1,50,59933.8,24ec4a1dc2b8
AI2,50,59775.0,24ec4a1dc2b8
AI3,50,59774.9,24ec4a1dc2b8
AI4,50,59773.8,24ec4a1dc2b8
AI5,50,59803.6,24ec4a1dc2b8
AI6,50,59702.7,24ec4a1dc2b8
AI7,50,59912.4,24ec4a1dc2b8
AI0,100,59920.8,24ec4a1dc2b8
AI1,100,59937.6,24ec4a1dc2b8
AI2,100,59790.3,24ec4a1dc2b8
AI3,100,59755.9,24ec4a1dc2b8
AI4,100,59770.4,24ec4a1dc2b8
AI5,100,59721.2,24ec4a1dc2b8
AI6,100,59780.7,24ec4a1dc2b8
AI7,100,59939.4,24ec4a1dc2b8
AI0,200,59920.0,24ec4a1dc2b8
AI1,200,59937.7,24ec4a1dc2b8
AI2,200,59743.8,24ec4a1dc2b8
AI3,200,59758.9,24ec4a1dc2b8
AI4,200,59776.5,24ec4a1dc2b8
AI5,200,59757.9,24ec4a1dc2b8
AI6,200,59761.9,24ec4a1dc2b8
AI7,200,59912.8,24ec4a1dc2b8
AI0,500,59929.9,24ec4a1dc2b8
AI1,500,59934.3,24ec4a1dc2b8
AI2,500,59770.5,24ec4a1dc2b8
AI3,500,59745.3,24ec4a1dc2b8
AI4,500,59773.2,24ec4a1dc2b8
AI5,500,59769.8,24ec4a1dc2b8
AI6,500,59759.3,24ec4a1dc2b8
AI7,500,59930.3,24ec4a1dc2b8
AI0,1000,59939.1,24ec4a1dc2b8
AI1,1000,59932.2,24ec4a1dc2b8
AI2,1000,59753.0,24ec4a1dc2b8
AI3,1000,59752.3,24ec4a1dc2b8
AI4,1000,59773.7,24ec4a1dc2b8
AI5,1000,59769.9,24ec4a1dc2b8
AI6,1000,59753.6,24ec4a1dc2b8
AI7,1000,59933.6,24ec4a1dc2b8
AI0,2000,59929.3,24ec4a1dc2b8
AI1,2000,59930.3,24ec4a1dc2b8
AI2,2000,59760.9,24ec4a1dc2b8
AI3,2000,59766.5,24ec4a1dc2b8
AI4,2000,59761.4,24ec4a1dc2b8
AI5,2000,59769.4,24ec4a1dc2b8
AI6,2000,59766.4,24ec4a1dc2b8
AI7,2000,59938.1,24ec4a1dc2b8
AI0,1,60173.0,24ec4a1dc2b8
AI1,1,59994.0,24ec4a1dc2b8
AI2,1,59299.0,24ec4a1dc2b8
AI3,1,59934.0,24ec4a1dc2b8
AI4,1,59656.0,24ec4a1dc2b8
AI5,1,59875.0,24ec4a1dc2b8
AI6,1,59974.0,24ec4a1dc2b8
AI7,1,60093.0,24ec4a1dc2b8
AI0,10,59960.0,24ec4a1dc2b8
AI1,10,59932.2,24ec4a1dc2b8
AI2,10,59787.3,24ec4a1dc2b8
AI3,10,59765.5,24ec4a1dc2b8
AI4,10,59757.5,24ec4a1dc2b8
AI5,10,59737.6,24ec4a1dc2b8
AI6,10,59676.3,24ec4a1dc2b8
AI7,10,59940.2,24ec4a1dc2b8
AI0,20,59903.6,24ec4a1dc2b8
AI1,20,59969.0,24ec4a1dc2b8
AI2,20,59716.8,24ec4a1dc2b8
AI3,20,59723.7,24ec4a1dc2b8
AI4,20,59799.1,24ec4a1dc2b8
AI5,20,59792.3,24ec4a1dc2b8
AI6,20,59900.5,24ec4a1dc2b8
AI7,20,59957.1,24ec4a1dc2b8
AI0,50,59938.6,24ec4a1dc2b8
AI1,50,59927.5,24ec4a1dc2b8
AI2,50,59744.0,24ec4a1dc2b8
AI3,50,59772.6,24ec4a1dc2b8
AI4,50,59739.7,24ec4a1dc2b8
AI5,50,59821.1,24ec4a1dc2b8
AI6,50,59718.2,24ec4a1dc2b8
AI7,50,59961.7,24ec4a1dc2b8
AI0,100,59952.1,24ec4a1dc2b8
AI1,100,59960.3,24ec4a1dc2b8
AI2,100,59787.1,24ec4a1dc2b8
AI3,100,59782.1,24ec4a1dc2b8
AI4,100,59787.0,24ec4a1dc2b8
AI5,100,59761.1,24ec4a1dc2b8
AI6,100,59784.9,24ec4a1dc2b8
AI7,100,59952.1,24ec4a1dc2b8
AI0,200,59927.1,24ec4a1dc2b8
AI1,200,59928.4,24ec4a1dc2b8
AI2,200,59754.3,24ec4a1dc2b8
AI3,200,59740.4,24ec4a1dc2b8
AI4,200,59750.5,24ec4a1dc2b8
AI5,200,59790.6,24ec4a1dc2b8
AI6,200,59791.3,24ec4a1dc2b8
AI7,200,59945.0,24ec4a1dc2b8
AI0,500,59938.6,24ec4a1dc2b8
AI1,500,59949.9,24ec4a1dc2b8
AI2,500,59779.1,24ec4a1dc2b8
AI3,500,59790.8,24ec4a1dc2b8
AI4,500,59780.9,24ec4a1dc2b8
AI5,500,59780.9,24ec4a1dc2b8
AI6,500,59774.7,24ec4a1dc2b8
AI7,500,59954.3,24ec4a1dc2b8
AI0,1000,59937.8,24ec4a1dc2b8
AI1,1000,59943.2,24ec4a1dc2b8
AI2,1000,59773.5,24ec4a1dc2b8
AI3,1000,59760.3,24ec4a1dc2b8
AI4,1000,59774.6,24ec4a1dc2b8
AI5,1000,59777.5,24ec4a1dc2b8
AI6,1000,59761.9,24ec4a1dc2b8
AI7,1000,59947.0,24ec4a1dc2b8
AI0,2000,59948.1,24ec4a1dc2b8
AI1,2000,59938.9,24ec4a1dc2b8
AI2,2000,59764.3,24ec4a1dc2b8
AI3,2000,59777.4,24ec4a1dc2b8
AI4,2000,59768.5,24ec4a1dc2b8
AI5,2000,59772.5,24ec4a1dc2b8
AI6,2000,59771.3,24ec4a1dc2b8
AI7,2000,59930.6,24ec4a1dc2b8
AI0,1,59914.0,24ec4a1dc2b8
AI1,1,59815.0,24ec4a1dc2b8
AI2,1,60014.0,24ec4a1dc2b8
AI3,1,59795.0,24ec4a1dc2b8
AI4,1,59696.0,24ec4a1dc2b8
AI5,1,59875.0,24ec4a1dc2b8
AI6,1,59577.0,24ec4a1dc2b8
AI7,1,59835.0,24ec4a1dc2b8
AI0,10,60005.7,24ec4a1dc2b8
AI1,10,59932.2,24ec4a1dc2b8
AI2,10,59725.9,24ec4a1dc2b8
AI3,10,59826.9,24ec4a1dc2b8
AI4,10,59844.8,24ec4a1dc2b8
AI5,10,59725.7,24ec4a1dc2b8
AI6,10,59864.7,24ec4a1dc2b8
AI7,10,59944.2,24ec4a1dc2b8
AI0,20,59978.0,24ec4a1dc2b8
AI1,20,59944.1,24ec4a1dc2b8
AI2,20,59787.3,24ec4a1dc2b8
AI3,20,59741.5,24ec4a1dc2b8
AI4,20,59831.1,24ec4a1dc2b8
AI5,20,59714.8,24ec4a1dc2b8
AI6,20,59709.9,24ec4a1dc2b8
AI7,20,59946.1,24ec4a1dc2b8
AI0,50,59925.9,24ec4a1dc2b8
AI1,50,59913.2,24ec4a1dc2b8
AI2,50,59763.9,24ec4a1dc2b8
AI3,50,59797.7,24ec4a1dc2b8
AI4,50,59797.2,24ec4a1dc2b8
AI5,50,59786.5,24ec4a1dc2b8
AI6,50,59752.7,24ec4a1dc2b8
AI7,50,59942.6,24ec4a1dc2b8
AI0,100,59941.0,24ec4a1dc2b8
AI1,100,59948.8,24ec4a1dc2b8
AI2,100,59771.8,24ec4a1dc2b8
AI3,100,59771.8,24ec4a1dc2b8
AI4,100,59785.3,24ec4a1dc2b8
AI5,100,59796.2,24ec4a1dc2b8
AI6,100,59770.3,24ec4a1dc2b8
AI7,100,59914.0,24ec4a1dc2b8
AI0,200,59937.8,24ec4a1dc2b8
AI1,200,59940.1,24ec4a1dc2b8
AI2,200,59774.2,24ec4a1dc2b8
AI3,200,59732.8,24ec4a1dc2b8
AI4,200,59764.0,24ec4a1dc2b8
AI5,200,59765.9,24ec4a1dc2b8
AI6,200,59777.5,24ec4a1dc2b8
AI7,200,59949.3,24ec4a1dc2b8
AI0,500,59938.7,24ec4a1dc2b8
AI1,500,59934.6,24ec4a1dc2b8
AI2,500,59760.7,24ec4a1dc2b8
AI3,500,59751.7,24ec4a1dc2b8
AI4,500,59753.1,24ec4a1dc2b8
AI5,500,59758.9,24ec4a1dc2b8
AI6,500,59772.6,24ec4a1dc2b8
AI7,500,59929.8,24ec4a1dc2b8
AI0,1000,59937.4,24ec4a1dc2b8
AI1,1000,59937.7,24ec4a1dc2b8
AI2,1000,59760.2,24ec4a1dc2b8
AI3,1000,59753.4,24ec4a1dc2b8
AI4,1000,59778.8,24ec4a1dc2b8
AI5,1000,59775.9,24ec4a1dc2b8
AI6,1000,59779.3,24ec4a1dc2b8
AI7,1000,59935.0,24ec4a1dc2b8
AI0,2000,59949.5,24ec4a1dc2b8
AI1,2000,59950.4,24ec4a1dc2b8
AI2,2000,59774.1,24ec4a1dc2b8
AI3,2000,59760.6,24ec4a1dc2b8
AI4,2000,59770.6,24ec4a1dc2b8
AI5,2000,59765.6,24ec4a1dc2b8
AI6,2000,59779.4,24ec4a1dc2b8
AI7,2000,59938.5,24ec4a1dc2b8
AI0,1,60034.0,24ec4a1dc2b8
AI1,1,59974.0,24ec4a1dc2b8
AI2,1,59815.0,24ec4a1dc2b8
AI3,1,59517.0,24ec4a1dc2b8
AI4,1,59954.0,24ec4a1dc2b8
AI5,1,59815.0,24ec4a1dc2b8
AI6,1,59577.0,24ec4a1dc2b8
AI7,1,59914.0,24ec4a1dc2b8
AI0,10,59993.9,24ec4a1dc2b8
AI1,10,59926.3,24ec4a1dc2b8
AI2,10,59769.4,24ec4a1dc2b8
AI3,10,59747.6,24ec4a1dc2b8
AI4,10,59795.3,24ec4a1dc2b8
AI5,10,59717.7,24ec4a1dc2b8
AI6,10,59874.8,24ec4a1dc2b8
AI7,10,59934.2,24ec4a1dc2b8
AI0,20,59962.2,24ec4a1dc2b8
AI1,20,59943.3,24ec4a1dc2b8
AI2,20,59773.4,24ec4a1dc2b8
AI3,20,59794.3,24ec4a1dc2b8
AI4,20,59783.3,24ec4a1dc2b8
AI5,20,59780.3,24ec4a1dc2b8
AI6,20,59730.8,24ec4a1dc2b8
AI7,20,59946.1,24ec4a1dc2b8
